from_address,to_address,tx_hash,timestamp,token_address,reserve_address,token_volume,asset_price,usd_token_amount,log_index,transaction_index,block_number
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0xd5de8c0b73fadf2a888aaf9dfed88b1b6dd576a7c4531ca3cf5ca1f51353592b,1709599685,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,27212604.0,0.99995732,27211442.56606128,1,1,4716051
0x0000000000000000000000000000000000000000,0x9c87E41e0093A4C2Ad9F007957D4A073FC966dFe,0xd5de8c0b73fadf2a888aaf9dfed88b1b6dd576a7c4531ca3cf5ca1f51353592b,1709599685,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,7949500000000.0,0.99995732,7949160715340.0,5,1,4716051
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0xee6516df94b0ae1d5ecd2ebaa0368fbaea2152362bc542b39bb7066a7b08972b,1709601627,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,281100497.0,0.99995732,281088499.630788,5,2,4717022
0x0000000000000000000000000000000000000000,0x0aF2A514D1cE43fA0e11D4df7De28f20620E21d3,0xee6516df94b0ae1d5ecd2ebaa0368fbaea2152362bc542b39bb7066a7b08972b,1709601627,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,1.5e+16,0.99995732,1.49993598e+16,9,2,4717022
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0xaab4bf4658be7b5d71f65ccc6dd2a1ae7069ae4f584aaea090604eb5af6b1b87,1709603147,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,219962264.0,0.99995732,219952876.0105725,1,1,4717782
0x0000000000000000000000000000000000000000,0xD39ec0556B27beA894718C981470A15724278585,0xaab4bf4658be7b5d71f65ccc6dd2a1ae7069ae4f584aaea090604eb5af6b1b87,1709603147,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,6e+16,0.99995732,5.99974392e+16,5,1,4717782
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0xa03f77ba8b256670d3ecd35379ceaf5f014adc35739cbbdf48253d221c1536f9,1709603241,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,13589384.0,0.99995732,13588804.00509088,0,1,4717829
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x8a28b42d228d914c48c14bc6d3615a6d56be412b7e6fb5792467e5b3fba249bd,1709603977,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,108171924.0,0.99995732,108167307.22228368,5,2,4718197
0x0000000000000000000000000000000000000000,0xB0957ef31A6d5271993994dC71E4607019cEB3A1,0x8a28b42d228d914c48c14bc6d3615a6d56be412b7e6fb5792467e5b3fba249bd,1709603977,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,4.5e+16,0.99995732,4.49980794e+16,9,2,4718197
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x60a92c1576a7d2d4b8ba070c99b1ad543f56221a4582089b1a88402e6960fe85,1709604871,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,131295548.0,0.99995732,131289944.30601136,14,2,4718644
0x0000000000000000000000000000000000000000,0x917600D973bFb0ac3721601EB21e616E30a9CC78,0x60a92c1576a7d2d4b8ba070c99b1ad543f56221a4582089b1a88402e6960fe85,1709604871,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,2e+16,0.99995732,1.99991464e+16,18,2,4718644
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x14a31e01679331cf2447ac2e0e75db13f8b76b696534197152156d6e272716eb,1709604887,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,2349030.0,0.99995732,2348929.7433996,1,1,4718652
0x0000000000000000000000000000000000000000,0xB64caDcf9bFCD61A009a2EC5173ac54d3bea9497,0x14a31e01679331cf2447ac2e0e75db13f8b76b696534197152156d6e272716eb,1709604887,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,1e+16,0.99995732,9999573200000000.0,5,1,4718652
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x5d3113ba84171c28921457876881a4e6e3bc1677535fdffa1178d5d1c71260e2,1709604969,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,12036781.0,0.99995732,12036267.27018692,15,3,4718693
0x0000000000000000000000000000000000000000,0x451F7504343e2e6a40C0Fb986f7C63a81F033F41,0x5d3113ba84171c28921457876881a4e6e3bc1677535fdffa1178d5d1c71260e2,1709604969,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,1.5e+16,0.99995732,1.49993598e+16,19,3,4718693
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0xe96a1d9ced8494ce36671205108ddf1f108050212761cc4947d0bec0b0010576,1709604971,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,293507.0,0.99995732,293494.47312124004,0,1,4718694
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0xfb040f83a1b9f893c0bad2b54dcff36af0690b3b010c5279a982a69cdeb155ec,1709605021,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,7355010.0,0.99995732,7354696.0881732,7,2,4718719
0x0000000000000000000000000000000000000000,0x2EcB82a4ac2e9D5F7369F08FB6337e414d53fb1c,0xfb040f83a1b9f893c0bad2b54dcff36af0690b3b010c5279a982a69cdeb155ec,1709605021,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,3000000000000000.0,0.99995732,2999871960000000.0,11,2,4718719
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x828239afaf59616130882cdadf279946cd86bcb6e097e2fd03514c0e08735c37,1709605083,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,9119758.0,0.99995732,9119368.76872856,10,5,4718750
0x0000000000000000000000000000000000000000,0x75bd6eF26495F9a827b19e0c8B3808688F10B1df,0x828239afaf59616130882cdadf279946cd86bcb6e097e2fd03514c0e08735c37,1709605083,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,1e+16,0.99995732,9999573200000000.0,14,5,4718750
0x0000000000000000000000000000000000000000,0xc7E14391334DE55C6312222d179e418A6502b2fD,0xbff0f65b12cfae71fac991149a914e12d6373d2f64354ee704dde009ab588079,1709605083,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,10000000000000.0,0.99995732,9999573200000.0,21,6,4718750
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x70fd1dc3dd6f4a56ed8c7fcad90cebd00b04bdb88a968ceb13da8563f648b6c8,1709605153,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,10294793.0,0.99995732,10294353.61823476,1,1,4718785
0x0000000000000000000000000000000000000000,0x64229c529a8d7096cF21480293E9B0161ae756CB,0x70fd1dc3dd6f4a56ed8c7fcad90cebd00b04bdb88a968ceb13da8563f648b6c8,1709605153,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,1.3e+16,0.99995732,1.299944516e+16,5,1,4718785
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x44936ccee562a941fdf3defd0648b5c4e0961bf7ec59b2ec66553e5913d6e49e,1709605207,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,7939986.0,0.99995732,7939647.12139752,1,7,4718812
0x0000000000000000000000000000000000000000,0xF091Eeb2D9584e9f57222E2ae1654d4fB94a8B78,0x44936ccee562a941fdf3defd0648b5c4e0961bf7ec59b2ec66553e5913d6e49e,1709605207,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,1.4e+16,0.99995732,1.399940248e+16,5,7,4718812
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x1f9408156e5c41267ec4a261dd13e1640f42b1e00de7a94775e2f21be9ead818,1709605263,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,8232150.0,0.99995732,8231798.651838,1,1,4718840
0x0000000000000000000000000000000000000000,0x129243aecBD8deFA7de0f864868DB25a8eFba0b9,0x1f9408156e5c41267ec4a261dd13e1640f42b1e00de7a94775e2f21be9ead818,1709605263,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,1.5e+16,0.99995732,1.49993598e+16,5,1,4718840
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x428e0f4da4f42c95e93aa4ae172b85392da27b5f483c5d74a01b0bd4c6251946,1709605447,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,27041770.0,0.99995732,27040615.8572564,1,1,4718932
0x0000000000000000000000000000000000000000,0xF05A63262B17415dAbfc762B7a148530603841cF,0x428e0f4da4f42c95e93aa4ae172b85392da27b5f483c5d74a01b0bd4c6251946,1709605447,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,1e+16,0.99995732,9999573200000000.0,5,1,4718932
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x7ed1571ac3851b09de2e05576d5395bc7fab722dcbbfcb96cc256bc7e2f69135,1709597961,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,12.0,0.99995732,11.99948784,0,1,4715189
0x0000000000000000000000000000000000000000,0xE62F3215e1d8C166DA3632cd75D47F1FcfD947e0,0x7ed1571ac3851b09de2e05576d5395bc7fab722dcbbfcb96cc256bc7e2f69135,1709597961,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,3600000.0,0.99995732,3599846.352,5,1,4715189
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x5da43856cab22d3e173794f458caea0510f77eb8288a758dd915e0eab2e3622b,1709598257,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,2.0,0.99995732,1.99991464,6,3,4715337
0x0000000000000000000000000000000000000000,0x4A7671D14076d418300c433518816F6b0c1f705a,0x5da43856cab22d3e173794f458caea0510f77eb8288a758dd915e0eab2e3622b,1709598257,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,36077995.0,0.99995732,36076455.191173404,11,3,4715337
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0xca64f5c6fca3a1b3143964700bf223638d920b128f18b6e08286882bfba01e11,1709598791,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,3.0,0.99995732,2.99987196,0,1,4715604
0x0000000000000000000000000000000000000000,0x53A4d82284fa3bdB8fEE4fC771B37760BF024742,0xca64f5c6fca3a1b3143964700bf223638d920b128f18b6e08286882bfba01e11,1709598791,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,6300000.0,0.99995732,6299731.116,5,1,4715604
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x1fcb7dd94928cbf0b368c421f57c359d9ced9da0325449f5a8482d533a723462,1709599905,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,7.0,0.99995732,6.99970124,0,1,4716161
0x0000000000000000000000000000000000000000,0xf370E4bB94AFae618a3aD4FE4593161c161A55C5,0x1fcb7dd94928cbf0b368c421f57c359d9ced9da0325449f5a8482d533a723462,1709599905,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,21616368.0,0.99995732,21615445.41341376,5,1,4716161
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x02bb2ad44a78c02e03844908b6bcdab217545aa7f97c4b1ef778d9be2f9a0297,1709600439,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,3.0,0.99995732,2.99987196,0,1,4716428
0xf4dc3eC809d552aBf8348604AAaA34eB17Aa140c,0x0000000000000000000000000000000000000000,0xfa77df6e9a02602088b4ed33d5894b072a2c69f3dd229697d17d83856c0b70c1,1709600503,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,10221809.0,0.99995732,10221372.73319188,3,2,4716460
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0xd1c2a80134e6f512a218322a5cb7338d4b50e2947d27d89e89b4cb68314f6d61,1709601909,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,9.0,0.99995732,8.99961588,0,6,4717163
0x0000000000000000000000000000000000000000,0x8cA664a85Ff4066B96B4a087E85C60b3624DdD44,0xd1c2a80134e6f512a218322a5cb7338d4b50e2947d27d89e89b4cb68314f6d61,1709601909,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,169120183.0,0.99995732,169112964.95058957,5,6,4717163
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x5a5ffe78ae1910c416909d4f9b24a5c49c85917ec63bcf5cd1a5aca5cb8eabfe,1709602451,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,3.0,0.99995732,2.99987196,0,1,4717434
0x5015646e9Be3BF88E0DdFF05C3d494Ae5DA589fA,0x0000000000000000000000000000000000000000,0x5a5ffe78ae1910c416909d4f9b24a5c49c85917ec63bcf5cd1a5aca5cb8eabfe,1709602451,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,10789744.0,0.99995732,10789283.49372608,4,1,4717434
0x0000000000000000000000000000000000000000,0x4784e754d384397855b7C58E619Da0210d94B8AF,0xad0527ecc6318ccbeca7a80dd1643cdcddecd5dcd07d45c8864daec858d79a68,1709602545,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,15000000.0,0.99995732,14999359.8,3,1,4717481
0x5015646e9Be3BF88E0DdFF05C3d494Ae5DA589fA,0x0000000000000000000000000000000000000000,0x64aa68206e5c687b6eb2eee31088d5b712d31f3cb2e19bab222594053ea624aa,1709602547,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,8653611.0,0.99995732,8653241.66388252,3,1,4717482
0xE9ff81d9C90a15E40A53E458A36bc701C9F80592,0x0000000000000000000000000000000000000000,0x67b4c1dd70b37d209eb0159ab709a7a3f37dff42ad5afb3e8e4f068ce9fb7823,1709602593,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,17690092.0,0.99995732,17689336.98687344,4,2,4717505
0x4784e754d384397855b7C58E619Da0210d94B8AF,0x0000000000000000000000000000000000000000,0x12194e618790ccbbbc20c89447a1ff2844e0b059cbe2265b9575d53c0bd22046,1709602621,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,20000000.0,0.99995732,19999146.4,2,1,4717519
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x0026207d6675bbdbcc35edcc178ebb4f2670e4d173c82ef6b1d9efc6cb483694,1709602781,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,1.0,0.99995732,0.99995732,4,3,4717599
0x3FC0672d46CcAf0f8d485500EC049DE17D7bF876,0x0000000000000000000000000000000000000000,0x0026207d6675bbdbcc35edcc178ebb4f2670e4d173c82ef6b1d9efc6cb483694,1709602781,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,18486448.0,0.99995732,18485658.99839936,9,3,4717599
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x5f1200bd2740074117c86d10555dfa1ef559c5a7603ed3908a82610c677a8c0a,1709602927,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,1.0,0.99995732,0.99995732,0,1,4717672
0x1e06c650Bba984039f6e2a55b7F8fC816cC9920b,0x0000000000000000000000000000000000000000,0x5f1200bd2740074117c86d10555dfa1ef559c5a7603ed3908a82610c677a8c0a,1709602927,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,11522019.0,0.99995732,11521527.24022908,5,1,4717672
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x8fea92ddad856cc550c22701e9b6ef2cbc11d5b277b34b971490992ca4fc55d6,1709603055,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,1.0,0.99995732,0.99995732,2,2,4717736
0x95815b4D8A53b02B37f9C21b8DDDad349a87669F,0x0000000000000000000000000000000000000000,0x8fea92ddad856cc550c22701e9b6ef2cbc11d5b277b34b971490992ca4fc55d6,1709603055,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,14164009.0,0.99995732,14163404.48009588,7,2,4717736
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x26371e76250852ff45201115f22ad5babeaa8713c69ee9df2da4c471cf20083e,1709603235,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,1.0,0.99995732,0.99995732,0,1,4717826
0x0000000000000000000000000000000000000000,0x2239978C3e75Ec0784f7f69356Bd8235d0a7CBe5,0x26371e76250852ff45201115f22ad5babeaa8713c69ee9df2da4c471cf20083e,1709603235,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,21018312.0,0.99995732,21017414.93844384,5,1,4717826
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0xe2a5b72f9a07ef8d0a6da6541bb2b172f24e84ba79bf6a83d7c19d996628aa56,1709603377,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,1.0,0.99995732,0.99995732,0,1,4717897
0x2239978C3e75Ec0784f7f69356Bd8235d0a7CBe5,0x0000000000000000000000000000000000000000,0xe2a5b72f9a07ef8d0a6da6541bb2b172f24e84ba79bf6a83d7c19d996628aa56,1709603377,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,21018314.0,0.99995732,21017416.93835848,5,1,4717897
0xBD3b9eF63C79d0dc206aeb1FEba35E68C7Dd16B9,0x0000000000000000000000000000000000000000,0xec7f89dee3f88899995bb190b591e1e58814fcdbc395e12834fd58c2a7b9f941,1709603449,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,20826807.0,0.99995732,20825918.11187724,3,1,4717933
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0xe4b1c5924fb609b3ae3e3f5bef9c804692a5930092287742cb818ecfad7cdcd2,1709603607,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,1.0,0.99995732,0.99995732,0,1,4718012
0x193F24bb16d4051938f3586BCAE7532a7dCb0E25,0x0000000000000000000000000000000000000000,0xe4b1c5924fb609b3ae3e3f5bef9c804692a5930092287742cb818ecfad7cdcd2,1709603607,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,28981777.0,0.99995732,28980540.05775764,5,1,4718012
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x930838ce390e31570dfd4e3fa561e55d88f348940e392b470e58cf128d598875,1709603745,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,1.0,0.99995732,0.99995732,0,1,4718081
0xCA33c9351674Ae7dB448FB15626782E53Bf21A93,0x0000000000000000000000000000000000000000,0x930838ce390e31570dfd4e3fa561e55d88f348940e392b470e58cf128d598875,1709603745,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,16754775.0,0.99995732,16754059.906203,5,1,4718081
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0xc1ff57f88317420a0ee04cf7ac2c38844e61e6ea9d1e4d84d2f69cd73a586a79,1709603965,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,1.0,0.99995732,0.99995732,0,1,4718191
0x8D52d8e2791CE7b942DE48be7b35628b8C249D65,0x0000000000000000000000000000000000000000,0xc1ff57f88317420a0ee04cf7ac2c38844e61e6ea9d1e4d84d2f69cd73a586a79,1709603965,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,16400470.0,0.99995732,16399770.0279404,5,1,4718191
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x8b86a7641d2198aa4b8db5a59155cdce8d65ab45f57bb3ab27348471447bff6d,1709604081,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,1.0,0.99995732,0.99995732,6,3,4718249
0x973e848EeC772e3f7Bb3D36091775B275B23aC25,0x0000000000000000000000000000000000000000,0x8b86a7641d2198aa4b8db5a59155cdce8d65ab45f57bb3ab27348471447bff6d,1709604081,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,17396357.0,0.99995732,17395614.52348324,11,3,4718249
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x0f1ec4fefab152e287432d42a0698c6182240ff0336bc94501d0677a985d7792,1709604193,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,1.0,0.99995732,0.99995732,0,1,4718305
0x0000000000000000000000000000000000000000,0xDf7B565bA908584a8967fC9aa43c79662BF0A213,0x0f1ec4fefab152e287432d42a0698c6182240ff0336bc94501d0677a985d7792,1709604193,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,20000000.0,0.99995732,19999146.4,5,1,4718305
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x9adb5cbfba4087be3a6f9f62ac0c492972c570d3b2f366e9822c1ed613a3c436,1709604319,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,1.0,0.99995732,0.99995732,0,1,4718368
0xDf7B565bA908584a8967fC9aa43c79662BF0A213,0x0000000000000000000000000000000000000000,0x9adb5cbfba4087be3a6f9f62ac0c492972c570d3b2f366e9822c1ed613a3c436,1709604319,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,20000002.0,0.99995732,19999148.39991464,5,1,4718368
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x834cf86b48439e1732392e46dfdc052d5ccc95d56bc9fd55631777e36f6bcb63,1709605453,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,7.0,0.99995732,6.99970124,0,1,4718935
0x0000000000000000000000000000000000000000,0x477ab557f8393D1662B0AD488E6A9612a59969c0,0x834cf86b48439e1732392e46dfdc052d5ccc95d56bc9fd55631777e36f6bcb63,1709605453,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,10000000.0,0.99995732,9999573.2,5,1,4718935
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x0532fb5443aa3986d2e3ad2273b20c383fb8356310b377863c1cb8a9110679ec,1709599943,0xe7334Ad0e325139329E747cF2Fc24538dD564987,0xd988097fb8612cc24eeC14542bC03424c656005f,27.0,0.99995732,26.99884764,0,1,4716180
0x0000000000000000000000000000000000000000,0xF1ed93E02D9723c674e6f53A93566377D8ab005e,0x0532fb5443aa3986d2e3ad2273b20c383fb8356310b377863c1cb8a9110679ec,1709599943,0xe7334Ad0e325139329E747cF2Fc24538dD564987,0xd988097fb8612cc24eeC14542bC03424c656005f,20000.0,0.99995732,19999.1464,5,1,4716180
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0xb0e7b8feeea8b6f0001a325016a768c0788f4054313e5955f63b1bb83217aed5,1709600571,0xe7334Ad0e325139329E747cF2Fc24538dD564987,0xd988097fb8612cc24eeC14542bC03424c656005f,4.0,0.99995732,3.99982928,0,1,4716494
