from_address,to_address,tx_hash,timestamp,token_address,reserve_address,token_volume,asset_price,usd_token_amount,log_index,transaction_index,block_number
0x00a489d72930e0f7573e70eb70688eB9A8235e80,0x6387c7193B5563DD17d659b9398ACd7b03FF0080,0x13051983884b667c675ec530ca9c33cacac6b991eed3cfe61ce6d3445f3a0ada,1715024505,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,152711537427047,0.99998,152708483196298.47,73,12,7428461
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x13051983884b667c675ec530ca9c33cacac6b991eed3cfe61ce6d3445f3a0ada,1715024505,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,14732068443,0.99998,14731773801.63114,74,12,7428461
0x6387c7193B5563DD17d659b9398ACd7b03FF0080,0x0000000000000000000000000000000000000000,0x13051983884b667c675ec530ca9c33cacac6b991eed3cfe61ce6d3445f3a0ada,1715024505,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,152711537427047,0.99998,152708483196298.47,79,12,7428461
0xFd932B04919C95607Ac6CDea7Dbd73411b395D35,0x6387c7193B5563DD17d659b9398ACd7b03FF0080,0xc36a5c819ad625d2120d7480dff079f82495edae0ac67750f7b44c6d7520a359,1715024533,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,1000001212645497,0.99998,999981212621244.1,7,2,7428475
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0xc36a5c819ad625d2120d7480dff079f82495edae0ac67750f7b44c6d7520a359,1715024533,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,10312484244,0.99998,10312277994.31512,8,2,7428475
0x6387c7193B5563DD17d659b9398ACd7b03FF0080,0x0000000000000000000000000000000000000000,0xc36a5c819ad625d2120d7480dff079f82495edae0ac67750f7b44c6d7520a359,1715024533,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,1000001212645497,0.99998,999981212621244.1,13,2,7428475
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x3f618ecfc01ab393f1a524768ec3d075aeb6fae30634d4eec553915688534286,1715024551,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,6629532352,0.99998,6629399761.35296,5,3,7428484
0x0000000000000000000000000000000000000000,0x1726c027aF314da6aE3c2744fd79102Ad3476d5F,0x3f618ecfc01ab393f1a524768ec3d075aeb6fae30634d4eec553915688534286,1715024551,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,50000000000000000,0.99998,4.9999e+16,9,3,7428484
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x1c510b4a39b71f9428b2aff87663eb9198907739fc8d59ec466facaffaf4d864,1715024575,0x9c29a8eC901DBec4fFf165cD57D4f9E03D4838f7,0xd988097fb8612cc24eeC14542bC03424c656005f,8834765798,0.99998,8834589102.68404,10,4,7428496
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0xd4c3475f273c71dabf5353d768379dc21cb2008ecbf8b14b224f959e8845369d,1715024253,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,616,0.99998,615.98768,0,1,7428335
0x0000000000000000000000000000000000000000,0x773d68502EF3ef691093188CC8ecA20A2632Fb88,0xd4c3475f273c71dabf5353d768379dc21cb2008ecbf8b14b224f959e8845369d,1715024253,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,108218,0.99998,108215.83564,5,1,7428335
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0xffb3b798358b28d637096fcd5b176119e2fd0a3f90eac6e17c46569c97daff64,1715024285,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,125,0.99998,124.9975,2,2,7428351
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x8243f7daf709c2965c7ca09d0ebe5013b0f3d30d7df6ce3ef60d2cdeb70fc030,1715024319,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,133,0.99998,132.99734,32,2,7428368
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x4d5784f7462959208d4566b79d0bf480b34ab406d449c6ce3300f37273bd52ff,1715024357,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,148,0.99998,147.99704,2,3,7428387
0x773d68502EF3ef691093188CC8ecA20A2632Fb88,0x0000000000000000000000000000000000000000,0x4d5784f7462959208d4566b79d0bf480b34ab406d449c6ce3300f37273bd52ff,1715024357,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,108218,0.99998,108215.83564,7,3,7428387
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0xcc1a0a4b10cb2ab780991684f919da475f17aa0a6a8ddeb27ef52799c9e9d6d6,1715024431,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,289,0.99998,288.99422,0,1,7428424
0x0000000000000000000000000000000000000000,0xd397E2db7f0D9e292Cf50B97B2432E86Eb15067F,0xcc1a0a4b10cb2ab780991684f919da475f17aa0a6a8ddeb27ef52799c9e9d6d6,1715024431,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,942480,0.99998,942461.1503999999,5,1,7428424
0x0000000000000000000000000000000000000000,0xd93E25A8B1D645b15f8c736E1419b4819Ff9e6EF,0x2d70a49cbcb66fa92e5bc9578a68cb888899daaa5e81f02283664e955e3cc660,1715024601,0x02CD18c03b5b3f250d2B29C87949CDAB4Ee11488,0xd988097fb8612cc24eeC14542bC03424c656005f,663,0.99998,662.9867399999999,14,3,7428509
