contract_address,minute,price,symbol,timestamp
0x6b175474e89094c44da98b954eedeac495271d0f,2024-04-16 21:30:00.000 UTC,1.001498,DAI,1713317400
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 21:30:00.000 UTC,1.028881,USDY,1713317400
0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,2024-04-16 21:30:00.000 UTC,3180.59,mETH,1713317400
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 21:30:00.000 UTC,1.123244,MNT,1713317400
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-16 21:30:00.000 UTC,1.000992,USDT,1713317400
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2024-04-16 21:30:00.000 UTC,63700.77,WBTC,1713317400
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-16 21:30:00.000 UTC,1.000818,USDC,1713317400
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2024-04-16 21:30:00.000 UTC,3100.44,WETH,1713317400
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 21:30:00.000 UTC,1.123244,MNT,1713317400
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 21:30:00.000 UTC,1.123244,MNT,1713317400
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 21:32:00.000 UTC,1.028881,USDY,1713317520
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 21:34:00.000 UTC,1.028881,USDY,1713317640
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 21:35:00.000 UTC,1.121429,MNT,1713317700
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 21:35:00.000 UTC,1.121429,MNT,1713317700
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 21:36:00.000 UTC,1.026831,USDY,1713317760
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 21:38:00.000 UTC,1.026831,USDY,1713317880
0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,2024-04-16 21:40:00.000 UTC,3175.57,mETH,1713318000
0x6b175474e89094c44da98b954eedeac495271d0f,2024-04-16 21:40:00.000 UTC,1.001751,DAI,1713318000
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 21:40:00.000 UTC,1.12037,MNT,1713318000
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 21:40:00.000 UTC,1.12037,MNT,1713318000
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2024-04-16 21:40:00.000 UTC,63793.91,WBTC,1713318000
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 21:40:00.000 UTC,1.12037,MNT,1713318000
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-16 21:40:00.000 UTC,1.000875,USDC,1713318000
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 21:40:00.000 UTC,1.029494,USDY,1713318000
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-16 21:40:00.000 UTC,1.000966,USDT,1713318000
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2024-04-16 21:40:00.000 UTC,3097.99,WETH,1713318000
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 21:42:00.000 UTC,1.029494,USDY,1713318120
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 21:44:00.000 UTC,1.029494,USDY,1713318240
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 21:45:00.000 UTC,1.119375,MNT,1713318300
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 21:45:00.000 UTC,1.119375,MNT,1713318300
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 21:46:00.000 UTC,1.028999,USDY,1713318360
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 21:48:00.000 UTC,1.028999,USDY,1713318480
0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,2024-04-16 21:50:00.000 UTC,3182.81,mETH,1713318600
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-16 21:50:00.000 UTC,1.000113,USDT,1713318600
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 21:50:00.000 UTC,1.12505,MNT,1713318600
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2024-04-16 21:50:00.000 UTC,64032.64,WBTC,1713318600
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 21:50:00.000 UTC,1.12505,MNT,1713318600
0x6b175474e89094c44da98b954eedeac495271d0f,2024-04-16 21:50:00.000 UTC,1.001788,DAI,1713318600
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 21:50:00.000 UTC,1.12505,MNT,1713318600
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2024-04-16 21:50:00.000 UTC,3105.19,WETH,1713318600
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-16 21:50:00.000 UTC,1.000182,USDC,1713318600
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 21:50:00.000 UTC,1.034107,USDY,1713318600
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 21:52:00.000 UTC,1.034107,USDY,1713318720
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 21:54:00.000 UTC,1.034107,USDY,1713318840
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 21:55:00.000 UTC,1.129019,MNT,1713318900
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 21:55:00.000 UTC,1.129019,MNT,1713318900
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 21:56:00.000 UTC,1.034722,USDY,1713318960
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 21:58:00.000 UTC,1.034722,USDY,1713319080
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 22:00:00.000 UTC,1.125366,MNT,1713319200
0x6b175474e89094c44da98b954eedeac495271d0f,2024-04-16 22:00:00.000 UTC,1.001558,DAI,1713319200
0xd5f7838f5c461feff7fe49ea5ebaf7728bb0adfa,2024-04-16 22:00:00.000 UTC,3188.75,mETH,1713319200
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2024-04-16 22:00:00.000 UTC,64173.49,WBTC,1713319200
0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-16 22:00:00.000 UTC,1.000994,USDT,1713319200
0x96f6ef951840721adbf46ac996b59e0235cb985c,2024-04-16 22:00:00.000 UTC,1.034772,USDY,1713319200
0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2024-04-16 22:00:00.000 UTC,1.125366,MNT,1713319200
